23.44071695,95.56184445
90.76821352,28.70773958
33.49171684,81.86243188
20.81744468,79.43856692
6.523398048,3.882390235
95.69318505,34.59608967
33.42165107,32.94407627
36.76792464,6.233638263
36.74393645,14.95847674
92.62192208,7.772772706
86.97756115,12.8266932
71.25631354,28.34145089
53.28011112,92.49414185
9.940680044,1.599366416
30.12241966,78.62438777
29.16401716,75.24310542
40.79380176,79.36002774
60.47091582,83.96995592
15.82470159,11.87158717
7.893558293,16.35483628
20.83889266,51.01281586
84.07332491,91.7656174
81.68558796,55.8154519
54.30994602,85.56207152
81.98179468,75.73138026
50.69156179,13.13879902
54.91856175,30.02733828
15.33856872,28.63232604
62.44593119,77.2500918
72.52560749,98.6790379
90.92519587,81.91614459
69.61225572,84.95830802
99.38658978,3.489678427
63.62389759,88.04684367
8.533721741,52.24222116
29.27431398,91.09234808
23.6589844,6.486039146
98.19285114,84.56139224
10.4788379,81.85835372
58.94292002,98.60574706
2.254045435,8.987559327
57.36222585,98.50769064
99.51699773,50.50750211
92.95655178,22.76550464
39.77264125,36.49198047
6.73355831,68.39415488
36.98841953,13.08313254
15.59677518,4.407776861
45.69814551,10.60842995
92.68016545,2.13750801
25.42828948,63.24136312
52.92533813,28.6917842
14.90648328,83.07450561
94.82136224,11.17487496
37.67530551,82.67389292
73.85722407,84.53988167
75.6115563,61.48939113
20.62644387,58.04084441
31.57959553,88.03183006
34.20436889,41.70569165
76.3128904,48.58770512
72.50612951,33.66770957
75.74219848,61.26578126
17.0227044,73.93166156
55.97634661,71.16703705
44.4431625,97.12874221
58.36027556,32.28428245
66.66776162,77.21318995
5.532656674,57.64337868
76.06086497,43.06087778
99.1968696,20.61951313
83.15100885,70.53507653
8.655901288,59.84079655
36.81954401,2.739698106
92.11988247,30.72541719
67.57657244,96.40754565
83.95792898,46.45171309
8.343712326,0.601483476
76.6999102,65.04903994
40.05229156,4.261108302
67.51200569,9.302865073
10.84125886,85.50893612
23.9475489,29.28621093
26.68002057,5.847923681
28.34483373,53.34755761
44.95162419,51.32908149
70.66621888,10.13128539
11.53141284,52.15357851
12.42182679,26.51253143
51.16739491,52.95551685
52.59798671,59.71180662
57.07219095,7.710833254
36.67449907,53.66607309
26.72276593,9.964365189
81.33298533,13.8662777
64.09649752,32.89438082
11.10785067,45.43421201
17.58847585,77.74573533
47.4623633,66.42612854
85.34571538,69.08906773
16.81028767,40.19840108
95.08152275,82.61894797
45.02083791,68.45817502
97.72181072,22.75301043
60.46398179,69.27090743
44.74220921,37.25398204
39.82587142,66.51984718
5.100232687,86.74458849
56.35002086,91.39935538
71.42000312,22.34185933
9.110089113,3.690631334
91.8232952,48.81497747
82.14175168,97.91344453
5.364508042,72.70857834
31.0593688,60.85036357
44.26023385,48.16522268
6.759405129,20.07763156
50.89450052,58.47620815
22.40713184,65.55884758
1.0018597,31.76380661
73.05590684,52.08519714
39.72623061,17.9009817
27.06569501,36.53013474
78.23027742,85.71125316
50.73740365,13.82844404
86.85273528,82.72360861
26.02748717,61.63049727
82.85762027,57.46528181
61.79890575,90.53574753
80.40052655,9.515468043
80.04576389,86.4956836
72.97283377,85.47956682
13.52817394,68.90026571
51.21828789,35.92630238
80.19439473,90.96019995
91.77057576,0.686002284
2.237168005,0.145600961
25.70011952,15.10121231
65.55803288,5.795680051
44.55793098,16.46099883
79.0878521,27.90562361
61.37785613,3.700789973
58.38006677,45.32119138
11.57223977,24.05643414
6.148221315,91.7216863
83.2598382,10.36051718
64.94539666,65.08840926
18.53113019,73.40897698
73.90468767,77.36059244
24.19738247,12.04481715
40.64356284,26.99254308
32.65509779,96.63916058
62.72628376,24.64589295
57.13274663,6.385215824
52.99037965,57.96006444
26.52743473,92.27137001
25.74118124,74.16876552
57.90455031,31.26640379
45.65085194,25.50061512
27.69252371,79.96598656
36.33431451,9.304952961
36.66924921,67.55194
77.54178657,73.1188554
85.00709166,3.983865048
26.48540687,10.42636983
47.59772059,49.56639654
21.19389232,14.71847179
81.84414911,56.47119122
83.62574069,4.607430014
28.67446706,41.23204513
49.69689172,88.32004283
19.31316437,77.16835245
76.3672823,86.9514414
81.70995327,86.03415451
35.02167784,12.23306934
13.22037334,1.18893346
8.049651662,42.61852044
66.60750622,26.47665393
41.62863294,32.67269839
64.81662353,99.43227085
73.83507164,87.00890934
26.794516,76.81436083
99.01194657,46.7487633
0.215426381,88.04007799
36.15140813,4.319921581
71.77842022,27.95646323
24.00489047,81.42803786
68.16623428,13.38316319
91.53326735,15.78398707
6.719268739,18.77356741
88.30102092,35.07884984
55.0862309,55.41987363
28.79092423,5.455789043
90.69379917,85.04434768
34.3518908,38.28474951
71.17087599,80.7457432
41.91576977,89.96045237
23.73680125,88.91179255
6.688855735,4.975322271
2.567016397,55.61386891
66.7849032,74.56539206
78.16849054,50.73076795
74.02812073,16.18500411
27.35537169,65.1182072
10.48804978,35.43116721
92.10342217,3.113041835
23.48144945,7.209457792
79.70125765,18.52018335
35.79283775,40.34037453
11.76793503,32.63988738
38.35404503,32.94355719
60.06799802,72.24662699
49.36772258,36.23341899
5.708174724,43.36083509
96.04138918,19.94375583
95.64125351,27.19941545
96.53850522,88.05248402
96.01292396,97.32054178
6.364618326,96.38799683
72.28030893,62.14574101
67.21451833,20.16454682
63.21348799,69.6592646
25.33664263,38.38494464
0.052549733,52.45701037
79.18082198,14.14262006
79.28175749,97.92733515
63.55867741,23.02097254
26.5837196,36.15428476
34.62001017,40.41561446
1.212922959,60.01482225
97.03606706,44.01943691
25.93891247,75.5995303
69.61310047,35.26937908
